concept_id,English,Kiswahili,Ekegusii,source,dataset_origin
132642,"For it became him, for whom are all things and through whom are all things, in bringing many children to glory, to make the author of their salvation perfect through sufferings.","Ili kuwaleta wana wengi katika utukufu, ilifaa kwamba Mungu, ambaye ni kwa ajili yake na kupitia kwake kila kitu kimekuwepo, amkamilishe mwanzilishi wa wokovu wao kwa njia ya mateso.","Naki ase engencho ya Nyasae, na ase okobua kwaye, ebinto bionsi mbireo. Ase ayio yamogwenerete ere goikerania Omochaki bw’ogotooreka gwaito goetera ase emechando, erio aire abana abange ase obonene. Ekiagera Yeso nere okoraa gochia ogotoreka",Trilingual-Bible,bibile.csv
132643,"For both he who sanctifies and those who are sanctified are all from one, for which cause he is not ashamed to call them brothers,","Yeye awafanyaye watu kuwa watakatifu, pamoja na hao ambao hufanywa watakatifu, wote hutoka katika jamaa moja. Hivyo Yesu haoni aibu kuwaita ndugu zake.",Naki ere oyogochena amo nabwo bagochenwa nigo babwate ise oyomo. Nakio gekogera Yeso atari korora obosoku kobaroka abamwabo.,Trilingual-Bible,bibile.csv
132644,"saying, “I will declare your name to my brothers. Among the congregation I will sing your praise.”","Yeye husema, “Nitalitangaza jina lako kwa ndugu zangu; mbele ya kusanyiko nitaimba sifa zako.”","Agateebia Nyasae, “Nindarie erieta riao ase abaminto, ase egati y’omosangererekano ningotogie ase ogoteera.”",Trilingual-Bible,bibile.csv
132645,"Again, “I will put my trust in him.” Again, “Behold, here I am with the children whom God has given me.”","Tena, “Nitaweka tumaini langu kwake.” Tena anasema, “Niko hapa, pamoja na watoto ambao Mungu amenipa.”","Naende nigo agoteeba, “Nimosemerie Nyasae.” Naende oteeba, “Rora, inche nao inde aiga amo nabana baria naetwe na Nyasae.”",Trilingual-Bible,bibile.csv
132646,"Since then the children have shared in flesh and blood, he also himself in the same way partook of the same, that through death he might bring to nothing him who had the power of death, that is, the devil,","Basi kwa kuwa watoto wana nyama na damu, yeye pia alishiriki katika ubinadamu wao, ili kwa kifo chake, apate kumwangamiza huyo mwenye nguvu za mauti, yaani ibilisi,","Ase ayio, ekiagera abana buna akobaroka babwataine ase amanyinga ne chinyama, Yeso naboigo abwataine nayio ayio, erio ase enchera y’amakweri asirie ere oyore nokobua igoro y’amakweri, engencho yaye Saitani,",Trilingual-Bible,bibile.csv
132647,and might deliver all of them who through fear of death were all their lifetime subject to bondage.,na kuwaweka huru wale waliokuwa utumwani maisha yao yote kwa sababu ya kuogopa mauti.,"naende ase enchera eyio asibore abwo bonsi barenge abasomba ase obogima bwabo bwonsi, ekiagera bairogete amakweri.",Trilingual-Bible,bibile.csv
132648,"For most certainly, he doesn’t give help to angels, but he gives help to the offspring of Abraham.","Kwa kuwa ni dhahiri kwamba hakuja kusaidia malaika, bali uzao wa Abrahamu.","Naki ayio namaene, ere tagwechandera abamalaika, korende nigo agwechandera oroiboro rwa Aburaamu.",Trilingual-Bible,bibile.csv
132649,"Therefore he was obligated in all things to be made like his brothers, that he might become a merciful and faithful high priest in things pertaining to God, to make atonement for the sins of the people.","Kwa sababu hii ilibidi afanane na ndugu zake kwa kila hali, ili apate kuwa Kuhani Mkuu mwenye huruma na mwaminifu katika kumtumikia Mungu, ili pia apate kufanya upatanisho kwa ajili ya dhambi za watu.","Ase ayio, yamogwenerete abe buna abamwabo ase amang’ana onsi, erinde anyare koba Omokuani omonene, Omonyene amaabera, na omwegenwa ase ogokorera Nyasae, na koba ekeng’wanso gi’okobwatania ase ebibe bia Mwanyabaanto.",Trilingual-Bible,bibile.csv
132650,"For in that he himself has suffered being tempted, he is able to help those who are tempted.","Kwa kuwa yeye mwenyewe aliteswa alipojaribiwa, aweza kuwasaidia wale wanaojaribiwa.","Ekiagera ere omonyene achandetwe na goteemwa, nanyare gokonya abwo bagoteemwa.",Trilingual-Bible,bibile.csv
132651,"Therefore, holy brothers, partakers of a heavenly calling, consider the Apostle and High Priest of our confession: Jesus,","Kwa hiyo ndugu watakatifu, mnaoshiriki mwito wa mbinguni, mtafakarini Yesu, mtume na Kuhani Mkuu wa ukiri wetu.","Ase ayio, abaminto abachenu, ababwatani b’okorangerigwa gokorwa igoro, morengererie mono Yeso omotomwa na Omokuani Omonene bw’okoorokia gwaito.",Trilingual-Bible,bibile.csv
132652,"who was faithful to him who appointed him, as also Moses was in all his house.","Alikuwa mwaminifu kwa yeye aliyemweka, kama vile Mose alivyokuwa mwaminifu katika nyumba yote ya Mungu.","Ere nigo arenge omwegenwa asare ere oyomochorete, buna Musa boigo arenge omwegenwa ase enyomba yonsi ya Nyasae.",Trilingual-Bible,bibile.csv
132653,"For he has been counted worthy of more glory than Moses, because he who built the house has more honor than the house.","Yesu ameonekana anastahili heshima kubwa kuliko Mose, kama vile mjenzi wa nyumba alivyo wa heshima kubwa kuliko nyumba yenyewe.","Naki Yeso nigo abarirwe ng’a nemogwenerete abe nobonene mono kobua Musa, buna omoagachi enyomba are nogosikwa kobua enyomba enyene.",Trilingual-Bible,bibile.csv
132654,For every house is built by someone; but he who built all things is God.,"Kwa kuwa kila nyumba hujengwa na mtu fulani, lakini Mungu ni mjenzi wa kila kitu.","(Kera enyomba nigo ekoagachwa nomonto, korende Nyasae nere omoagachi bw’ebinto bionsi.)",Trilingual-Bible,bibile.csv
132655,"Moses indeed was faithful in all his house as a servant, for a testimony of those things which were afterward to be spoken,","Basi Mose kama mtumishi alikuwa mwaminifu katika nyumba yote ya Mungu, akishuhudia kwa yale ambayo yangetamkwa baadaye.","Na Musa nigo arenge omwegenwa ase enyomba yonsi ya Nyasae buna omokoreri, erinde abe kirori ase amang’ana arache gokwanwa,",Trilingual-Bible,bibile.csv
132656,"but Christ is faithful as a Son over his house. We are his house, if we hold fast our confidence and the glorying of our hope firm to the end.","Lakini Kristo ni mwaminifu kama Mwana katika nyumba ya Mungu. Sisi ndio nyumba yake, kama tutashikilia sana ujasiri wetu na tumaini tunalojivunia.",korende Kristo nigo are omwegenwa buna Omwana igoro ase enyomba ya Nyasae. Intwe nenyomba yaye gatorabwate bokong’u oboremu na ogwetogia kw’ogosemeria goika omoerio.,Trilingual-Bible,bibile.csv
132657,"Therefore, even as the Holy Spirit says, “Today if you will hear his voice,","Kwa hiyo, kama Roho Mtakatifu asemavyo: “Leo, kama mkiisikia sauti yake,","Ase ayio, buna Omoika Omochenu ogokwana, “Reero, komoraigwe eriogi riaye,",Trilingual-Bible,bibile.csv
132658,"don’t harden your hearts as in the rebellion, in the day of the trial in the wilderness,","msiifanye mioyo yenu migumu, kama mlivyofanya katika uasi, wakati ule wa kujaribiwa jangwani,","timokong’ia chinkoro chiaino, buna ekero keria gi’okogechia, ase rituko riria ri’ogoteemwa agwo ase erooro.",Trilingual-Bible,bibile.csv
132659,"where your fathers tested me and tried me, and saw my deeds for forty years.",ambapo baba zenu walinijaribu na kunipima ingawa kwa miaka arobaini walikuwa wameyaona matendo yangu.,"Agwo chisokoro chiaino nchianteemete ase okondenga, naende nchiaroche ogokora kwane ase engaki y’emiaka emerongo ene.",Trilingual-Bible,bibile.csv
132660,"Therefore I was displeased with that generation, and said, ‘They always err in their heart, but they didn’t know my ways.’","Hiyo ndiyo sababu nilikasirikia kizazi kile, nami nikasema, ‘Siku zote mioyo yao imepotoka, nao hawajazijua njia zangu.’","Ase ayio, nkagechigwa nekegori keria, ngateba: Botambe abanto aba nigo basirete ase chinkoro chiabo, ne chinchera chiane tibachimanyeti,",Trilingual-Bible,bibile.csv
132661,"As I swore in my wrath, ‘They will not enter into my rest.’”","Hivyo nikatangaza kwa kiapo katika hasira yangu, ‘Kamwe hawataingia rahani mwangu.’ ”",buna natianire ase endamwamu yane: Tibagosoa ense eria ase nare gocha kobaa ogotimoka.”,Trilingual-Bible,bibile.csv
132662,"Beware, brothers, lest perhaps there might be in any one of you an evil heart of unbelief, in falling away from the living God;","Ndugu zangu, angalieni, asiwepo miongoni mwenu mtu mwenye moyo mwovu usioamini, unaojitenga na Mungu aliye hai.","Rigereria baminto, taba onde omo oino oyore nenkoro embe y’ogotegena, abaise kweatanana korwa ase Nyasae ore moyo.",Trilingual-Bible,bibile.csv
132663,"but exhort one another day by day, so long as it is called “today”, lest any one of you be hardened by the deceitfulness of sin.","Lakini mtiane moyo mtu na mwenzake kila siku, maadamu iitwapo Leo, ili asiwepo hata mmoja wenu mwenye kufanywa mgumu kwa udanganyifu wa dhambi.","Korende moremanie inwe ase inwe kera rituko, ekero gekorokwa ekia Reero, erinde ase, more onde takorwa koba omokong’u ase obong’ainereria bw’ebibe.",Trilingual-Bible,bibile.csv
132664,"For we have become partakers of Christ, if we hold the beginning of our confidence firm to the end,","Kwa kuwa tumekuwa washiriki wa Kristo, kama tukishikamana tu kwa uthabiti na tumaini letu la kwanza hadi mwisho.","Naki twabeire ababwatani na Kristo, gatorabwate bokong’u ogosemeria gwaito kw’eritang’ani goika omoerio.",Trilingual-Bible,bibile.csv
132665,"while it is said, “Today if you will hear his voice, don’t harden your hearts, as in the rebellion.”","Kama ilivyonenwa: “Leo, kama mkiisikia sauti yake, msiifanye mioyo yenu migumu kama mlivyofanya wakati wa kuasi.”","Agwo igo egokwanwa, “Reero, komoraigwe eriogi ria Nyasae, timokong’ia chinkoro chiaino’ buna ekero keria gi’okogechia.”",Trilingual-Bible,bibile.csv
132666,"For who, when they heard, rebelled? Wasn’t it all those who came out of Egypt led by Moses?","Basi ni nani waliosikia lakini bado wakaasi? Je, si wale wote waliotoka Misri wakiongozwa na Mose?","Naki mbarabi baria bamogechetie ekero baigwete? Tari baria bonsi barwete Misiri, baare koraagwa na Musa?",Trilingual-Bible,bibile.csv
132667,"With whom was he displeased forty years? Wasn’t it with those who sinned, whose bodies fell in the wilderness?","Lakini ni nani aliowakasirikia miaka arobaini? Je, si wale waliofanya dhambi ambao miili yao ilianguka jangwani?","Naende mbarabi abwo ere agechetigwe nabarabwo ase engaki y’emiaka emerongo ene? Tari baria bakorete ebibe, abwo emebere yabo yagwete ase erooro?",Trilingual-Bible,bibile.csv
132668,"To whom did he swear that they wouldn’t enter into his rest, but to those who were disobedient?",Ni nani hao ambao Mungu aliapa kuwa kamwe hawataingia rahani mwake isipokuwa ni wale waliokataa kutii?,Naende nase barabi atianete ng’a tibagosoa ase ogotimoka kwaye? Tari ase baria bangete koigwera?,Trilingual-Bible,bibile.csv
132669,We see that they weren’t able to enter in because of unbelief.,Hivyo tunaona kwamba hawakuweza kuingia kwa sababu ya kutokuamini kwao.,Na igo twarorire ng’a tibanyarete gosoa ase ense eria ase engencho y’ogotegena kwabo.,Trilingual-Bible,bibile.csv
132670,"Let’s fear therefore, lest perhaps anyone of you should seem to have come short of a promise of entering into his rest.","Kwa hiyo, kwa kuwa bado ahadi ya kuingia rahani iko wazi, tujihadhari ili hata mmoja wenu asije akaikosa.","Gaki, onye eira eria y’ogosoa ase ogotimoka kwaye ereo, tiga toiroke ng’a onde omo oino tabaisa konyorekana ng’a omochire gokonyora.",Trilingual-Bible,bibile.csv
132671,"For indeed we have had good news preached to us, even as they also did, but the word they heard didn’t profit them, because it wasn’t mixed with faith by those who heard.","Kwa maana sisi pia tumesikia Injili iliyohubiriwa kwetu, kama nao walivyosikia; lakini ujumbe ule waliousikia haukuwa na maana kwao, kwa sababu wale waliousikia hawakuuchanganya na imani.","Naki ekeene, intwe twaranderigwe amang’ana amaya buna barabwo. Korende ring’ana riria baigwete tiriabakonyete, ekiagera ekero baare koriigwa tiriasang’ananete nabarabwo ase okwegena.",Trilingual-Bible,bibile.csv
132672,"For we who have believed do enter into that rest, even as he has said, “As I swore in my wrath, they will not enter into my rest;” although the works were finished from the foundation of the world.","Sasa sisi ambao tumeamini tunaingia katika ile raha, kama vile Mungu alivyosema, “Kwa hiyo nikaapa katika hasira yangu, ‘Kamwe hawataingia rahani mwangu.’ ” Lakini kazi yake ilikamilika tangu kuumbwa kwa ulimwengu.","Naki intwe, abatwegenire, nigo torasoe ase ogotimoka okwo agoteeba, “Buna natianire ase endamwamu yane, Tibagosoa ase ogotimoka kwane nonya ng’ake”, nonya emeremo yaye yaerete korwa omochakano, ekero oboroso bw’ense bwabegetwe.",Trilingual-Bible,bibile.csv
132673,"For he has said this somewhere about the seventh day, “God rested on the seventh day from all his works;”","Kwa maana mahali fulani amezungumza kuhusu siku ya saba, akisema: “Katika siku ya saba Mungu alipumzika kutoka kazi zake zote.”","Naki nigo ateebete aase gete igoro ye rituko ria gatano na kabere, “Nyasae nigo atimogete rituko ria gatano na kabere, agatiga emeremo yaye yonsi.”",Trilingual-Bible,bibile.csv
132674,"and in this place again, “They will not enter into my rest.”","Tena hapo juu asema, “Kamwe hawataingia rahani mwangu.”","Naende aiga nigo agoteeba, “Tibagosoa ase ogotimoka kwane nonya ng’ake.”",Trilingual-Bible,bibile.csv
132675,"Seeing therefore it remains that some should enter into it, and they to whom the good news was preached before failed to enter in because of disobedience,","Kwa hiyo inabaki kuwa wazi kwa wengine kuingia, nao wale wa kwanza waliopokea Injili walishindwa kuingia kwa sababu ya kutokutii.","Gaki, ase ayio ring’ana ndireo, ng’a mbare abanto barache gosoa. Abwo baranderetigwe amang’ana amaya ritang’ani bakamocha gosoa ase engencho y’ogotaigwera kwabo.",Trilingual-Bible,bibile.csv
132676,"he again defines a certain day, “today”, saying through David so long a time afterward (just as has been said), “Today if you will hear his voice, don’t harden your hearts.”","Kwa hiyo Mungu ameweka siku nyingine, akaiita Leo, akisema kwa kinywa cha Daudi baadaye sana, kwa maneno yaliyotangulia kunenwa: “Leo, kama mkiisikia sauti yake, msiifanye mioyo yenu migumu.”","Naende obekire rituko gete, neri nario ria Reero. Aya nigo akwanete goetera ase Daudi magega y’engaki entambe, buna konya aikire gokwana, “Reero, komoraigwe eriogi riaye, timokong’ia chinkoro chiaino.”",Trilingual-Bible,bibile.csv
132677,"For if Joshua had given them rest, he would not have spoken afterward of another day.","Kwa maana kama Yoshua alikuwa amewapa raha, Mungu hangesema tena baadaye kuhusu siku nyingine.","Naki onye Yoshua nabaete ogotimoka, anga Nyasae magega yaye tare gokwana igoro ye rituko rinde.",Trilingual-Bible,bibile.csv
132678,There remains therefore a Sabbath rest for the people of God.,"Kwa hiyo basi, imebaki raha ya Sabato kwa ajili ya watu wa Mungu;","Ase igo, ogotimoka gw’esabato gwatigaire ase abanto ba Nyasae.",Trilingual-Bible,bibile.csv
132679,"For he who has entered into his rest has himself also rested from his works, as God did from his.","kwa kuwa kila mmoja aingiaye katika raha ya Mungu pia hupumzika kutoka kazi zake mwenyewe, kama vile Mungu alivyopumzika kutoka kazi zake.","Naki ere oyosoire ase ogotimoka kwa Nyasae, ere omonyene otimokire korwa ase emeremo yaye, buna Nyasae atimogete korwa ase eyaye.",Trilingual-Bible,bibile.csv
132680,"Let’s therefore give diligence to enter into that rest, lest anyone fall after the same example of disobedience.","Basi, na tufanye bidii kuingia katika raha hiyo, ili kwamba asiwepo yeyote atakayeanguka kwa kufuata mfano wao wa kutokutii.","Gaki, tokore omokia gosoa ase ogotimoka koria, erinde onde tacha kogwa ase ogotaigwera kogwekaine koria koria.",Trilingual-Bible,bibile.csv
