English,Kiswahili,Ekegusii,Domain
"So I will cause my wrath toward you to rest, and my jealousy will depart from you. I will be quiet, and will not be angry any more.",Ndipo ghadhabu yangu dhidi yako itakapopungua na wivu wa hasira yangu utaondoka kwako. Nitatulia wala sitakasirika tena.,"Ase enchera eyio ning’isanekie endamwamu y’ane ase ore, ne risemi riane ndirue ase ore, erio nario ndabe n’obotoereru, gose tinkogechigwa naende.",Religion
"“‘“Because you have not remembered the days of your youth, but have raged against me in all these things; therefore, behold, I also will bring your way on your head,” says the Lord Yahweh: “and you shall not commit this lewdness with all your abominations.","“ ‘Kwa sababu hukuzikumbuka siku za ujana wako, lakini ulinikasirisha kwa mambo haya yote, hakika nitaleta juu ya kichwa chako yale uliyotenda, asema Bwana Mwenyezi. Je hukuongeza uasherati juu ya matendo yako yote ya kuchukiza?","Ekiagera otainyorete amatuko aria ay’oboke bwao, korende kwabeire gokongechia nogokora kwao gwonsi, rora, ningoakane ogokora kwao gokoiranere, na igo togokora ogokora okwo kw’obosooku gokomenta ase ebibe binde bi’okogechia gwakorire.” Nabo Omonene ateebire.",Religion
"“‘“Behold, everyone who uses proverbs will use this proverb against you, saying, ‘As is the mother, so is her daughter.’","“ ‘Kila mtu atumiaye maneno ya mithali hii, atayatumia juu yako: “Alivyo mama, ndivyo alivyo bintiye.”","“Rora, omonto onde bwensi oganetie gokwana omoreng’anio, nigo arakwane igoro yao, atebe: Buna ng’ina omosubati are, nabo nomosubati oye are.",Religion
"You are the daughter of your mother, who loathes her husband and her children; and you are the sister of your sisters, who loathed their husbands and their children. Your mother was a Hittite, and your father an Amorite.","Wewe ni binti halisi wa mama yako, ambaye alimchukia kabisa mume wake na watoto wake, tena wewe ni dada halisi wa dada zako, waliowachukia kabisa waume zao na watoto wao. Mama yako alikuwa Mhiti na baba yako alikuwa Mwamori.","Aye omosubati nigo onga nyoko, oria bwangete omosacha oye, na abana baye; naende nigo onga basubati bamino, abwo bangete abasacha babo, na abana babo. Nyoko nigo arenge Omohiti na iso n’Omoamiori orenge.",Religion
"Your elder sister is Samaria, who dwells at your left hand, she and her daughters; and your younger sister, who dwells at your right hand, is Sodom with her daughters.","Dada yako mkubwa alikuwa Samaria, aliyeishi upande wako wa kaskazini na binti zake, pamoja na dada yake, naye dada yako mdogo, aliyeishi kusini yako pamoja na binti zake, alikuwa Sodoma.","“Mosubati omino omonene nere Samaria, oyio omenyete amo nabaiseke baye ensemo yao ya sugusu, na mosubati omino omoke nere Sodomu, oyio omenyete amo nabaiseke baye ensemo ya Irianyi.",Religion
"Yet you have not walked in their ways, nor done their abominations; but soon you were more corrupt than they in all your ways.","Hukuziendea njia zao tu na kuiga matendo yao ya kuchukiza, bali kwa muda mfupi katika njia zako zote uliharibika tabia zaidi kuliko wao.","Aye tigwaisanegete ase okobwatia chinchera chiabo, gose aria gwakorete koreng’ana nokogechia kwabo, korende ase engaki enke yoka aye ogakora ayare amabe kobua ayabo, ase chinchera chiao chionsi.",Religion
"As I live,” says the Lord Yahweh, “Sodom your sister has not done, she nor her daughters, as you have done, you and your daughters.","Hakika kama niishivyo, asema Bwana Mwenyezi, dada yako Sodoma pamoja na binti zake, kamwe hawakufanya yale ambayo wewe na binti zako mmefanya.","“Omonene Nyasae nigo agoteeba iga: Ekeene, buna inche inde moyo, Sodomu, mosubati omino, na abaiseke baye, tibarakora buna aye gwakorire amo nabaiseke bao.",Religion
"“‘“Behold, this was the iniquity of your sister Sodom: pride, fullness of bread, and prosperous ease was in her and in her daughters. She also didn’t strengthen the hand of the poor and needy.","“ ‘Sasa hii ilikuwa ndiyo dhambi ya dada yako Sodoma: yeye na binti zake walikuwa na majivuno, walafi na wazembe, hawakuwasaidia maskini na wahitaji.","Naama! Ebi nabio biarenge ebibe bia Sodomu, mosubati omino: Ere amo nabaiseke baye nigo barenge abaenenu na abaigotu b’endagera, naende nigo barenge n’obotoereru, korende tibechanderete abataka na abaremerwa.",Religion
They were arrogant and committed abomination before me. Therefore I took them away when I saw it.,Walijivuna na kufanya mambo ya machukizo sana mbele zangu. Kwa hiyo niliwakatilia mbali nami kama mlivyoona.,"Nigo barenge abamwenu, na bakaba bagokora ay’okogechia ase obosio bwane, Ase ayio, ekero narooche amang’ana ayio, nigo nabarusetieo.",Religion
"Samaria hasn’t committed half of your sins; but you have multiplied your abominations more than they, and have justified your sisters by all your abominations which you have done.","Samaria hakufanya hata nusu ya dhambi ulizofanya. Wewe umefanya mambo mengi sana ya kuchukiza kuwaliko wao, nawe umewafanya dada zako waonekane kama wenye haki kwa ajili ya mambo haya yote uliyoyafanya.","“Samaria tiyakorete ebibe, nonya nekeng’ese kereng’aine ebiao; aye gwakorire ebibe ebinge bi’okogechia kobua emechie eyio. Ase engencho eyio kwagerire basubati bamino barorekanire bare abanyaboronge, ekero ebibe biao bikoreng’anigwa nebiabo.",Religion
"You also bear your own shame yourself, in that you have given judgment for your sisters; through your sins that you have committed more abominable than they, they are more righteous than you. Yes, be also confounded, and bear your shame, in that you have justified your sisters.","Chukua aibu yako, kwa kuwa umefanya uovu wa dada zako uwe si kitu, nao waonekane kama wenye haki. Kwa kuwa dhambi zako zilikuwa mbaya zaidi kuliko zao, wameonekana wenye haki zaidi kuliko wewe. Kwa hiyo basi, chukua aibu yako, kwa kuwa umewafanya dada zako waonekane wenye haki.","Bono aye bogoria obosooku bwao bw’ogochaaywa, ekiagera kwagerire basubati bamino banyorire obotamero. Ebibe biao bi’okogechia biabeire ebinge kobua ebiabo; bono barabwo nigo bakororekana ng’a nabanyaboronge bare gokobua. Ase ayio, kabe nobosooku bw’ogochaaywa, ekiagera kwagerire basubati bamino barorekanire bare abanyaboronge.",Religion
"“‘“I will reverse their captivity, the captivity of Sodom and her daughters, and the captivity of Samaria and her daughters, and the captivity of your captives among them;","“ ‘Lakini nitarudisha baraka za Sodoma na binti zake na za Samaria na binti zake, nami nitarudisha baraka zako pamoja na zao,","“Inche ninsibore abasibwa b’emechie eye: abasibwa ba Sodomu amo nab’abaiseke baye, na Abasamaria amo nab’abaiseke baye. Boigo naye Yerusalemu ningosibore kore ase egati yabo,",Religion
"that you may bear your own shame, and may be ashamed because of all that you have done, in that you are a comfort to them.",ili upate kuchukua aibu yako na kufedheheka kwa ajili ya yote uliyotenda ambayo yamekuwa faraja kwao wakijilinganisha na wewe.,"erinde obogorie ogochaaywa kwao orore obosooku ase engencho y’ayio onsi gwakorire, na ase enchera eyio nobaretere okoremia.",Religion
"Your sisters, Sodom and her daughters, will return to their former estate; and Samaria and her daughters will return to their former estate; and you and your daughters will return to your former estate.","Nao dada zako, Sodoma na binti zake na Samaria na binti zake, watarudishwa kama vile walivyokuwa mwanzoni, nawe pamoja na binti zako mtarudishwa kama mlivyokuwa hapo awali.","Aya naro arabe ase abasubati bamino: Sodomu na abaiseke baye nabairanerigwe amaya abo, babe buna barenge ritang’ani, na Samaria na abaiseke baye mbairanerigwe amaya abo, babe buna barenge ritang’ani. Naye boigo na abaiseke bao moiranerigwe amaya aino, mobe buna mwarenge ritang’ani.",Religion
"For your sister Sodom was not mentioned by your mouth in the day of your pride,","Hukuweza hata kumtaja dada yako Sodoma kwa sababu ya dharau yako katika siku za kiburi chako,","Inee! Sodomu, mosubati omino, tabeete omobayeeno kwarenge gokwana ase okomochaaya, ekero kwarenge noboenenu.",Religion
"before your wickedness was uncovered, as at the time of the reproach of the daughters of Syria, and of all who are around her, the daughters of the Philistines, who despise you all around.","kabla uovu wako haujafunuliwa. Hata hivyo, sasa unadhihakiwa na binti za Edomu na jirani zake wote, na binti za Wafilisti, wale wote wanaokuzunguka wanakudharau.","Ekero keria ebibe biao konya bitaraorokigwa maiso marore? Bono kwabeire buna ere. Abaiseke b’ense ya Edomu, na ab’Abafilisti, abwo bagoetanaine ase chinsemo chiao chionsi, nigo bagochaayete.",Religion
"You have borne your lewdness and your abominations,” says Yahweh.","Utachukua matokeo ya uasherati wako na matendo yako ya kuchukiza, asema Bwana.","Bono goika obogorie egesusuro ki’ogokora kwao okobe, na okogechia kwao gwonsi.” Nabo Omonene ateebire.",Religion
"“‘For the Lord Yahweh says: “I will also deal with you as you have done, who have despised the oath in breaking the covenant.","“ ‘Hili ndilo Bwana Mwenyezi asemalo: Nitakushughulikia kama unavyostahili, kwa kuwa umedharau kiapo changu kwa kuvunja Agano.","“Aya naro Omonene agoteeba: Ningokorere koreng’ana buna gwakorire, ekiagera gwachaayire eira gwatianete, na gwasaririe okobwatana kw’ogotianania.",Religion
"Nevertheless I will remember my covenant with you in the days of your youth, and I will establish an everlasting covenant with you.","Lakini nitakumbuka Agano nililolifanya nawe wakati wa ujana wako, nami nitaweka nawe Agano imara la milele.","Nonya naboigo ning’inyore okobwatana kw’ogotianania nakorete naye ase amatuko aria y’obobe bwao, ninkore naye okobwatana kw’ogotianania koragenderere goika kare na kare.",Religion
"Then you will remember your ways and be ashamed when you receive your sisters, your elder sisters and your younger; and I will give them to you for daughters, but not by your covenant.","Ndipo utakapozikumbuka njia zako na kuona aibu utakapowapokea dada zako, wale walio wakubwa wako na wadogo wako. Nitakupa hao wawe binti zako, lakini si katika msingi wa Agano langu na wewe.","Erio aye oinyore ogokora kwao obe nobosooku, ekero oraire basubati bamino abanene na abake. Ninkobae babe abaiseke bao, korende tari ase engencho y’okobwatana kw’ane kw’ogotianania koria nakorete naye.",Religion
I will establish my covenant with you. Then you will know that I am Yahweh;,"Hivyo nitalifanya imara Agano langu na wewe, nawe utajua kuwa Mimi ndimi Bwana.",Ninkong’ie okobwatana kwane kw’ogotianania koria nakorete naye; erio nario oramanye ng’a inche ninche Omonene.,Religion
"that you may remember, and be confounded, and never open your mouth any more because of your shame, when I have forgiven you all that you have done,” says the Lord Yahweh.’”","Basi, nitakapofanya upatanisho kwa ajili yako, kwa yale yote uliyoyatenda, utakumbuka na kuaibika, nawe kamwe hutafumbua tena kinywa chako kwa sababu ya aibu yako, asema Bwana Mwenyezi.’ ”","Ekero ’ndabe nakwabeire aya onsi gwakorire, aye noyainyore erinde oumate okirekiri, tomumora omonwa oo, ase engencho y’obosooku bwao. Nabo Omonene ateebire.”",Religion
"“Son of man, tell a riddle, and speak a parable to the house of Israel;","“Mwanadamu, tega kitendawili, ukawaambie nyumba ya Israeli fumbo.","“Aye Mwanyabaanto, kwana omobayeeno, oteebie Abaisraeli omoreng’anio.",Religion
"and say, ‘The Lord Yahweh says: “A great eagle with great wings and long feathers, full of feathers which had various colors, came to Lebanon and took the top of the cedar.","Waambie hivi, ‘Hili ndilo Bwana Mwenyezi asemalo: Tai mkubwa mwenye mabawa yenye nguvu, yaliyojaa manyoya marefu ya rangi mbalimbali, alikuja Lebanoni. Akatua kwenye kilele cha mwerezi,","Obateebie ng’a aya naro Omonene agoteeba: Ekeongo ekenene kiabwate chimbaaba chinene, na amarionya ye chimbaaba chiaye namatambe, na omobere oye nigo otubire n’amarionya arenge nebieni ao ao, kegaacha Lebanoni, gekabutora enkoro y’omocharake.",Religion
"He cropped off the topmost of its young twigs, and carried it to a land of traffic. He planted it in a city of merchants.","akakwanyua ncha yake na kuichukua mpaka nchi ya wafanyabiashara, akaipanda huko katika mji wa wachuuzi.","Erio gekabutora n’enkoro y’omote oria mesia, gekayeira gochia ase ense y’oboonchoreria, gekayebeeka ase omochie bw’abaonchoreria.",Religion
“‘“He also took some of the seed of the land and planted it in fruitful soil. He placed it beside many waters. He set it as a willow tree.,"“ ‘Akachukua baadhi ya mbegu za nchi yako na kuziweka katika udongo wenye rutuba. Akazipanda kama mti umeao kando ya maji mengi,","Naende gekaimokia embusuro y’ense eyio gekayesimeka ase riroba ritobu, gekayesimeka ase egati y’emete enga emesobeti ase amaache amaange arenge.",Religion
"It grew and became a spreading vine of low stature, whose branches turned toward him, and its roots were under him. So it became a vine, produced branches, and shot out sprigs.","nazo zikaota na kuwa mzabibu mfupi, unaoeneza matawi yake. Matawi yake yakamwelekea huyo tai, mizizi yake ikabaki chini ya huo mzabibu. Kwa hiyo ukawa mzabibu na kutoa matawi na vitawi vyenye majani mengi.","Embusuro eria ekamera, ekaba omosabibu omweng’e orandete mono; emerande yaye ekaranda gochia ase ekeongo keria nemeri yaye, ekabeera ase giateneine. Ase igo ekaba omosabibu ore ne chinsagia na ebisabo.",Religion
"“‘“There was also another great eagle with great wings and many feathers. Behold, this vine bent its roots toward him, and shot out its branches toward him, from the ground where it was planted, that he might water it.","“ ‘Lakini kulikuwa na tai mwingine mkubwa, mwenye mabawa yenye nguvu yaliyojaa manyoya. Tazama! Huu mzabibu ukatoa mizizi yake kumwelekea huyo tai kutoka mle kwenye shamba lile ulikopandwa na kutanda matawi yake kumwelekea kwa ajili ya kupata maji.","“Korende nkiarengeo ekeongo kende ekenene kiabwate chimbaaba chinene, na amarionya amaange. Korwa aase omosabibu oria osimekire okaroria emeri yaye gochia ase ekeongo keria, naende ogakumba chinsagia chiaye gochia ase kiarenge ng’a keyonyorere amaache.",Religion
"It was planted in a good soil by many waters, that it might produce branches and that it might bear fruit, that it might be a good vine.”’","Ulikuwa umepandwa katika udongo mzuri wenye maji mengi ili uweze kutoa matawi, kuzaa matunda na uweze kuwa mzabibu mzuri sana.’","Korende omosabibu oyio konya osimekirwe ase riroba ritobu, ase amaache amaange arenge, erinde onyare gosokia chinsagia, bwame amasabibu na obe omosabibu omuya.",Religion
"“Say, ‘The Lord Yahweh says: “Will it prosper? Won’t he pull up its roots and cut off its fruit, that it may wither, that all its fresh springing leaves may wither? It can’t be raised from its roots by a strong arm or many people.","“Waambie, ‘Hili ndilo Bwana Mwenyezi asemalo: Je, utastawi? Je, hautangʼolewa na kuondolewa matunda yake, ili uweze kunyauka? Majani yake mapya yanayochipua yote yatanyauka. Hautahitaji mkono wenye nguvu au watu wengi kuungʼoa na mizizi yake.","“Aye oteebe ng’a aya naro Omonene agoteeba: Inee! Omosabibu oria nogenderere gokiina buya? Togosimorwa amo nemeri yaye, na amasabibu aye ataborwe, otigwe okwoma? Ee, amato aye onsi nome. Tokogania chinguru chinyinge, gose abanto abange, ase okoyosimora amo nemeri yaye.",Religion
