concept_id,Kiswahili,Ekegusii,source
118203,Sitaweka mbele ya macho yangu kitu kiovu. Ninayachukia matendo ya watu wasio na imani; hawatashikamana nami.,"Tinkobeeka ase obosio bwane ing’ana rinde rionsi ri’obobe; nigo ngechete ogokora kw’abaanto bagotiga obwegenwa, tinkonyara kobwatwa ne chingencho chiabo.",Trilingual-Bible
126612,"“Ole wenu, walimu wa sheria na Mafarisayo, ninyi wanafiki! Mnafanana na makaburi yaliyopakwa chokaa, ambayo yanapendeza kwa nje, lakini ndani yamejaa mifupa ya wafu na kila aina ya uchafu.","“Obobe nobwaino, aborokia b’amariiko na Abafarisai, abang’ainereria! Ekiagera nigo mogwekaine nechimbeera chiakire echooka; na chirochio isiko chirorekana ng’a nechingiya, korende ime nigo chiichire namauga y’ebitondo, na euramba yonsi.",Trilingual-Bible
110728,Ndipo Daudi pamoja na watu wote waliokuwa pamoja naye wakazishika nguo zao na kuzirarua.,"Erio Daudi akabwata chianga chiaye, agachitandora, na abanto bonsi abarenge amo nere bagakora bo.",Trilingual-Bible
111403,"Malaika aliponyoosha mkono wake ili kuangamiza Yerusalemu, Bwana akahuzunika kwa sababu ya maafa, akamwambia yule malaika aliyekuwa anawadhuru watu, “Yatosha! Rudisha mkono wako.” Wakati huo malaika wa Bwana alikuwa kwenye sakafu ya kupuria ya Arauna, Myebusi.","Ekero omomalaika aramborete okoboko kwaye asirie Yerusalemu, Omonene akaonchora ebirengererio biaye ase amabe ayio, agateebia omomalaika oria orenge gosiria abanto, “Bono aisanire, ororobia okoboko kwao.” Omomalaika konya oikire ang’e nekeooreri ki’Arauna Omoyebusi.",Trilingual-Bible
121930,"Nilikuwa kama mwana-kondoo mpole aliyeongozwa machinjoni; mimi sikutambua kwamba walikuwa wamefanya shauri baya dhidi yangu, wakisema, “Sisi na tuuangamize mti na matunda yake; nasi tumkatilie mbali kutoka nchi ya walio hai, ili jina lake lisikumbukwe tena.”","Korende inche nkaba buna emanwa y’eng’ondi enyororo ekoirwa konyenywa. Tinamanyete ng’a nigo baroberetie amabe ase ’nde. Bagakwana iga; “Tiga tosirie omote oyo amo namatunda aye. Tiga toyobutore orue ase ense y’abanto bare moyo, erinde erieta riaye risire kegima tiriinyorwa nonya ng’ake.”",Trilingual-Bible
116208,"Dhahabu wala mawe maangavu haviwezi kulinganishwa nayo, wala haiwezi hubadilishwa na vito vya dhahabu.","Chitaabu na ebirore ebiya tibikoreng’anigwa naborobwo, gose tibokoonchorerigwa n’ebinto bi’ogwechabera, biroisirie korwa ase chitaabu chichenire.",Trilingual-Bible
126355,"Simoni Petro akamjibu, “Wewe ndiwe Kristo, Mwana wa Mungu aliye hai.”","Simioni Petero akamoiraneria, “Aye naye Kristo, Omwana o Nyasae ore moyo.”",Trilingual-Bible
121716,"Jitahirini katika Bwana, tahirini mioyo yenu, enyi wanaume wa Yuda na watu wa Yerusalemu, la sivyo ghadhabu yangu itatoka kwa nguvu na kuwaka kama moto kwa sababu ya uovu mliotenda, ikiwaka pasipo wa kuizima.","Inwe Abayuda na abanto ba Yerusalemu, earokie inwe abanyene, mwerue ase Omonene! Arokia chinkoro chiaino! Motakoreti bo, rirorio endamwamu yane nigo eraoroke igoro ase more buna omorero, na omonto tari orayerimie. Ayio onsi nigo arabe nase engencho y’ogokora kwaino okobe.”",Trilingual-Bible
105005,Utaweka mikate ya Wonyesho juu ya meza hii iwe mbele yangu daima.,"Ase emesa eyio obeke emegati erabe ekoruegwa ase ’nde, imbe nkoyerora botambe.”",Trilingual-Bible
101457,Wafundishe watoto kuepuka kushiriki maelezo ya kibinafsi na 'marafiki mtandaoni'.,Abana batige gosanga amangana abao nabasani babo bembeo goeera eintaneti.,PSA
109370,"Malaika wa Bwana akainyoosha fimbo iliyokuwa mkononi mwake, ncha yake ikagusa ile nyama na ile mikate isiyotiwa chachu, nao moto ukatoka kwenye mwamba ukateketeza ile nyama na ile mikate. Malaika wa Bwana akatoweka kutoka machoni pake.","Erio omomalaika oria akarambora okoboko kwaye, na ase mesia y’enyimbo yaye agakuna chinyama chiria na emegati eria etabeekiri memera. Aroro agwo omorero ogatuboka ogoka korwa ase egetare keria ime, ne’chinyama echio amo nemegati eyio bigasambwa bikayia bikaera. Na omomalaika oria bw’Omonene akarua ase Gidioni.",Trilingual-Bible
110804,"Baadaye, Daudi aliposikia kuhusu jambo hili, akasema, “Mimi na ufalme wangu kamwe hatuna hatia mbele za Bwana kuhusu damu ya Abneri mwana wa Neri.","Ekero Daudi aigwete amang’ana ayio, akabora, “Omonene namanyete ng’a inche na abanto bane titori na komocha ase obosio bwaye ase ogoiterwa kw’amanyinga y’Abineri, mosinto o Neri.",Trilingual-Bible
128998,"Ulimwengu hauwezi kuwachukia ninyi, lakini unanichukia mimi kwa sababu ninawashuhudia kwamba matendo yao ni maovu.","Ense tekonyara kobagecha inwe, korende nigo engechete inche, ekiagera inche nkoyeorokia ng’a emeremo yaye nemebe.",Trilingual-Bible
126817,"Mtawala akawauliza tena, “Ni yupi kati ya hawa wawili mnayetaka niwafungulie?” Wakajibu, “Baraba.”","Korende Pilato akaboria omoganda oria naende, “Ase abanto aba babere, norori morigetie mbasiborere?” Bakamoteebia, “Baraba.”",Trilingual-Bible
121602,"“Kamwe hatakuwepo tena ndani yake mtoto mchanga atakayeishi siku chache tu, au mzee ambaye hataishi akatimiza miaka yake. Yeye atakayekufa akiwa na umri wa miaka mia moja atahesabiwa kwamba ni kijana tu, yeye ambaye hatafika miaka mia moja, atahesabiwa kuwa amelaaniwa.","Aroro agwo omwana takobao orakoore amatuko amake oka, gose omonto omogotu takobao otaikeranie amatuko ’obogima bwaye. Oyo orakwe ase oboke bwaye goika abe okoorire emiaka rigana erimo, na omonyabibe takoragererigwa goika abe okoorire emiaka rigana erimo.",Trilingual-Bible
111630,Ilimchukua Solomoni miaka kumi na mitatu kukamilisha ujenzi wa Jumba lake la kifalme.,Sulemani akaira emiaka ikomi na etato ase okoagacha enyomba yaye omonyene na koyekoora.,Trilingual-Bible
110008,"Akamwambia Eli, “Mimi nimetoka vitani sasa hivi, nimekimbia kutoka huko leo hii.” Eli akamuuliza, “Je, mwanangu, ni nini kimetokea huko?”","Omonto oria agateebia Eli: “Ninche narua ase esegi, natama korwao ase rituko ria reero.” Erio Eli akamobooria: “Omwana one, naki esegi yagenderera?”",Trilingual-Bible
113954,vishikio pamoja na masinia yake;,"Boigo akaroisia ebibekerero bi’ebituba amo nebituba biaterekereireo,",Trilingual-Bible
124469,"Kama vile ulivyoona chuma kikiwa kimechanganyikana na udongo wa mfinyanzi uliochomwa, ndivyo watu watakavyokuwa mchanganyiko, wala hawatabaki wameungana tena, kama vile chuma kisivyoweza kuchanganyikana na udongo wa mfinyanzi.","Buna kwarora ekioma keria keburukaine namaroba, naboigo abanto barasang’anane ase okonyuomerana, korende tibakonyara kobwatana amo buna koreng’ana ekioma getari kobwatana namaroba.",Trilingual-Bible
105040,"Kwa hiyo itakuwepo mihimili minane, na vitako kumi na sita vya fedha, viwili chini ya kila mhimili.","Chibao chionsi nigo chirabe isano na isato, ne chinterekerero chiabo chi’echifeta ikomi na isano nemo, ibere ibere inse ya kera ebao.",Trilingual-Bible
101047,Kaunti za pwani zinashauriwa kuwa macho kuhusu shughuli za magenge.,Chikaonti chire mbarabare na nyancha chiaboriigwe koba maiso igoro yobokebago bwa abanto abange.,PSA
116905,"Nimemiminwa kama maji, mifupa yangu yote imetoka katika viungo vyake. Moyo wangu umegeuka kuwa nta, umeyeyuka ndani yangu.","Nabeire buna amaache aiteirwe ’nse; amauga onsi ay’omobere one atengokire na achoga‐chogire; enkoro yane yabeire buna obochoe, yanyititokire ime yane.",Trilingual-Bible
102723,"Pima udongo wako na Maabara ya Kupima Udongo ya KALRO ili kuelewa viwango vyake vya virutubisho na pH, na kukuongoza kwenye mbolea sahihi kwa maharagwe.","Renga riroba riomogondo oo na KALRO erio komanya ebirengo biobotobu bwaye , ekio keragokonye gose gokoraa komanya mbwoyo I omogondo oo aganetie ase oboremi bwechingende.",PSA
123198,"Ndipo Roho aliponiinua na kunipeleka mbali. Nikaenda nikiwa na uchungu na hasira moyoni mwangu, nao mkono wa Bwana ukiwa juu yangu.","Omoika okanyimokereria igoro, okang’ira aase aao, na inche nkagenda inde nobororo bogwoka ase omoika one, korende okoboko kw’Omonene gokambeka chinguru.",Trilingual-Bible
116758,"“Kwa sababu ya uonevu wa wanyonge na kulia kwa uchungu kwa wahitaji, nitainuka sasa,” asema Bwana. “Nitawalinda kutokana na wale wenye nia mbaya juu yao.”","Omonene nigo agoteeba iga: “Bono ninchiche, ekiagera abataka baregirwe na abaremerwa nkorera bare. Nindwe oborendi obuya kegima ase abwo basemeretie kobonyora.”",Trilingual-Bible
117846,"Aliruhusu tunutu kuharibu mimea yao, mazao yao kwa nzige.","Akarenta chingeeti chigasaria ebimeri biabo, naende akarenta chingige chikaria endagera y’emegondo yabo bechanderete.",Trilingual-Bible
126697,"“Yule mwenye talanta mbili naye akaja. Akasema, ‘Bwana, uliweka kwenye uangalizi wangu talanta mbili. Tazama nimepata hapa talanta mbili zaidi.’","Naende oria oetwe chitalanta ibere agacha, akabora: Omonene, nkwang’ete chitalanta ibere, rora, nanyorire ebitoki, chitalanta chinde ibere.",Trilingual-Bible
100238,"Kufikia mwezi mmoja uliopita Polisi waomba viongozi katika shambulio la mwanamke Narok Polisi wawahimiza umma kushiriki taarifa ili kusaidia kuwakamata washukiwa waliorekodiwa wakimshambulia mwanamke huko Narok, kulaani kitendo hicho kama cha kinyama, na kuapa haki.","Ase omotienyi oyomo oetire babeire bakorigia ogonywa ase obotuki igoro yomokungu asaganetwe nabasacha aaria Narok. Abasikari nigo bagosaba abanto kobamanyia serio gokonya ase okobwatwa kwabakagerwa abwo babwatetetwe chibicha buna bare komorwania omokungu aaria Narok, na gokororeria egekoro ekio buna ekiobosaria na koenekia nga ekkene ngekoreke.",PSA
120765,"Nyamazeni kimya, enyi watu wa kisiwani, pia ninyi wafanyabiashara wa Sidoni, ambao mabaharia wamewatajirisha.","Inwe abamomenyete ase egesinka, tegerera mokire‐kiri! Abaonchoreria ba Sidoni, abwo bagotaara ne chimeeri, kare nigo baichorete ase ense yaino.",Trilingual-Bible
117513,Yeye na atawazwe kwenye kiti cha enzi mbele za Mungu milele; amuru upendo wako na uaminifu wako vimlinde.,"Tiga agenderere botambe koba omorwoti ase obosio bwao aye Nyasae; obwanchani bwao bogendererete botambe, na obwegenwa bwao, bimorende.",Trilingual-Bible
124808,"Kadiri makuhani walivyoongezeka, ndivyo walivyozidi kutenda dhambi dhidi yangu, walibadilisha utukufu wao kwa kitu cha aibu.","“Buna abakuani bagendererete kobucha, naboigo bagendererete gokora ebibe ase ’nde. Ase ayio ning’onchore obonene bwabo bobe obosooku.",Trilingual-Bible
106165,na niliyewatoa katika nchi ya Misri niwe Mungu wenu. Mimi ndimi Bwana.”,"Ninche nabarusetie korwa ase ense ya Misiri, erinde imbe Nyasae oino. Inche ninche Omonene.”",Trilingual-Bible
112104,"Wakati huu, Ben-Hadadi mfalme wa Aramu akakusanya jeshi lake lote. Akifuatana na wafalme thelathini na wawili wakiwa na farasi na magari ya vita, akakwea kuuzingira kwa jeshi Samaria na kuishambulia.","Beni‐Hadadi, omorwoti bw’Abasiiria, agasangereria abarwani baye b’esegi amo. Abarwoti emerongo etato na babere boigo baarenge amo nere, ne chibarasi ne chigari. Barabwo bakagenda bakaboera omochie o Samaria, bakayorwania esegi.",Trilingual-Bible
107127,"Mungu akakutana naye, kisha Balaamu akasema, “Nimekwisha kutengeneza madhabahu saba, na juu ya kila madhabahu nimetoa sadaka ya fahali mmoja na kondoo dume mmoja.”","Nyasae agaika korwa igoro, akaumerana na Baalamu. Baalamu akamoteebia, “Naagachire ebisasimero bitano na bibere, naende narure igoro ase kera ekemo eeri eyemo na emingichi eyemo.”",Trilingual-Bible
104104,"Baada ya kunawa uso wake, akatoka nje na huku akijizuia akasema, “Pakueni chakula.”","Erio agesibia obosio, agasoka oremereretie. Naende akabora: “Renta endagera!”",Trilingual-Bible
121124,"Kwa habari ya sanamu, fundi huisubu, naye mfua dhahabu huifunika kwa dhahabu na kuitengenezea mikufu ya fedha.","Omogwekano bw’ogosasimwa nigo okobombwa nomooroisia ebinto, erio omoturi oyooma netaabu, naende oyoroiseria ebinyuri bi’efeta.",Trilingual-Bible
128844,"Yule mwanamke akamwambia, “Ninafahamu kwamba Masiya (aitwaye Kristo) anakuja. Yeye akija, atatueleza mambo yote.”","Omokungu oria akamoteebia, “Namanyire ng’a ngocha are Masihi (oyokorokwa Kristo); karache ere, natoorokerie onsi.”",Trilingual-Bible
116943,"niongoze katika kweli yako na kunifundisha, kwa maana wewe ni Mungu Mwokozi wangu, nalo tumaini langu liko kwako wakati wote.","Ondaae ase ekeene kiao na onyorokererie, ekiagera aye Nyasae nogotooreka kwane, aye nigo ngosemeretie.",Trilingual-Bible
107428,"Baada ya kufika kwenye Bonde la Eshkoli na kuitazama nchi, waliwakatisha tamaa Waisraeli wasiingie katika nchi ambayo Bwana alikuwa amewapa.","Barabwo bakageenda bagaika ase ense omweya y’Esikoli, na ekero barooche ense eria, bakairana bagaita Abaisraeli emioyo ase ogotageenda ase ense eri’Omonene konya abaeire.",Trilingual-Bible
110324,"Kwa kusikia maneno ya Wafilisti, Sauli na Waisraeli wote wakafadhaika na kuogopa.","Ekero Saulo amo n’Abaisraeli bonsi baigwete amang’ana ’Omofilisti oria, bagaichana na kwoboa mono.",Trilingual-Bible
108123,"Mtakapokwenda vitani kupigana na adui zenu na mkaona farasi na magari ya vita na jeshi kubwa kuliko lenu, msiwaogope, kwa sababu Bwana Mungu wenu aliyewatoa kutoka Misri, atakuwa pamoja nanyi.","“Ekero moraabe mokogeenda korwania ababisa baino esegi, na mokorora chibarasi, ne’chigari, na abarwani babo bare abange kobua abaino, timobairoka, ekiagera Omonene Nyasae oino, oria obarusetie korwa ase ense ya Misiri, nigo are amo nainwe.",Trilingual-Bible
108214,"Usimtoze ndugu yako riba, iwe ni fedha ama chakula ama kitu kingine chochote ambacho waweza kupata riba juu yake.","“Ekero okoa omonto bw’egesaku kiao chitaabu singo, gose endagera, gose gento kende gionsi, tobaisa komoboria ebitoki ekero agokoiraneria egento keria airete singo.",Trilingual-Bible
128560,"Petro akajibu, “Bwana, niko tayari kwenda pamoja nawe gerezani na hata kifoni.”","Akamoteebia, “Omonene nigo inde ang’e kogenda amo naye echela, nonya nase ogokwa.”",Trilingual-Bible
102912,Enoki aliishi jumla ya miaka 365.,"Ase oboamo, Enoku akamenya nemiaka amagana atato, na emerongo etano nomo, ne etano (365),",Trilingual-Bible
113383,"Wakuu watatu miongoni mwa wale thelathini, walimwendea Daudi katika mwamba huko kwenye pango la Adulamu, wakati kikundi cha Wafilisti kilikuwa kimepiga kambi katika Bonde la Warefai.","Rituko erimo abanto batato ba baria abanene emerongo etato bagatirimboka gochia ase egetare, bakagenda ase Daudi agwo ase rikuruma ri’Adulamu, ekero abasikari b’Abafilisti batoorete ase ense omweya y’Abarefai.",Trilingual-Bible
116010,"Ninajua kwamba Mkombozi wangu yu hai, naye kwamba mwishoni atasimama juu ya nchi.","“Korende nimanyete ng’a Omobooria one moyo are, omoerio nigo aratenene igoro ye riroba.",Trilingual-Bible
100649,"Usajili wa wapiga kura wa IEBC katika kila shule Novemba 20, 2020, 3 ... Ofisi ya mkuu SASA!","Ekeombe keria ekenene getenererete chikura (IEBC) okorokia chikura ase chisukuru chionsi chitariki 30 omotienyi 11, reta ekebande gose esatifiketi yokoiborwa!",PSA
122239,"pia wageni wote walioko huko; wafalme wote wa nchi ya Usi; wafalme wote wa Wafilisti (wale wa Ashkeloni, Gaza, Ekroni na watu walioachwa huko Ashdodi);","abanto bonsi abamenyete amo nabarabwo, na abarwoti bonsi b’ense ya Usi, na abarwoti b’Abafilisti baare ase emechie y’Asikeloni, na Gasa, na Ekironi, na abatigarete b’Asidodi;",Trilingual-Bible
121247,"“Hili ndilo asemalo Bwana kwa mpakwa mafuta wake, Koreshi, ambaye nimemshika mkono wake wa kuume kutiisha mataifa mbele yake na kuwavua wafalme silaha zao, kufungua milango mbele yake ili malango yasije yakafungwa:","Omonene ochorire Koresi, omobwatire okoboko kwaye gw’okorio, amobuere ebisaku na aure abarwoti okobua kwabo. Amoigorere ebisieri, na ebiita tibisiekwa. Bono aya nar’Omonene akomoteebia:",Trilingual-Bible
118436,Mungu amenena kutoka patakatifu pake: “Nitaigawa Shekemu kwa ushindi na kulipima Bonde la Sukothi.,"Nyasae orire eira korwa ase obomenyo bwaye obochenu, ogoteeba, “Ase omochengo ninyatanane Sekemu, na ense omweya ya Sukoti ni’nyiate chincherere.",Trilingual-Bible
100031,Wasaidie wakimbizi! Toa vifaa vya kujifunzia kwa wanafunzi wakimbizi.,Sira baria batamire chisegi korwa sobo! Karwe ebinto biogosomera ase abana ba baria batamire chisegi korwa sobo.,PSA
115715,"“Mwanadamu ni kitu gani hata umjali kiasi hiki, kwamba unamtia sana maanani,","“Inee! Omonto ninki aisaine, goika okomokora koba oyo bw’engencho enene, naende oba komorengereretie mono?",Trilingual-Bible
101066,Ni sawa kutokuwa sawa! Hakuna afya bila afya ya akili!,Mbuya gotaba buya!,PSA
125730,"Ikiwa yupo yeyote atakayeendelea kutabiri, baba yake na mama yake waliomzaa watamwambia, ‘Ni lazima ufe, kwa sababu umesema uongo kwa jina la Bwana.’ Atakapotabiri, wazazi wake mwenyewe watampasua tumbo.","Nigo erabe ng’a omonto aise kooroka kobana, ng’ina na ise abwo bamoiborete bamoteebie, “Aye tokonyara koba moyo, ekiagera nigo okobana oborimo ase erieta ri’Omonene.” Ekero omonto oyio agendererete kobana, abaibori abwo baye mbamobete ritimo.",Trilingual-Bible
101427,Ubunifu huchochea maendeleo. Gundua maendeleo mapya katika biashara ya kilimo ambayo yanaweza kuwanufaisha wakulima wadogo.,Obomanyi oboyia nabwo bokogendi amagenderero. Rigia komanya okogendera okoyia ase oboremi bwoboonchoreria obwo borakonye abaremi bemegondo emeke.,PSA
111609,"Hekalu ndani ilikuwa ya mierezi iliyonakshiwa mifano ya maboga na maua yaliyochanua. Kila kitu kilikuwa cha mwerezi, hakuna jiwe ambalo lilionekana.","Chibao chi’emecharake chiatubete enyomba ime nigo chiareenge nemegwekano y’ebirandi, na ey’ebisicha, yabaachetwe ase chibao echio. Yonsi nigo yatubetwe nemecharake, na igena rinde tiriarorekanete.",Trilingual-Bible
108687,Kesho yake asubuhi na mapema Yoshua akawaamuru Israeli kuja mbele kabila kwa kabila; na Yuda akatwaliwa.,"Yoshua akaimoka mambia chuni, akarangeria Abaisraeli bache bosio, egesaku ase egesaku, na obomera bokagwera egesaku kia Yuda.",Trilingual-Bible
121814,"kisha mje na kusimama mbele yangu katika nyumba hii inayoitwa kwa Jina langu, mkisema, “Tuko salama.” Salama kwa kufanya mambo haya yote ya kuchukiza?","Ayio onsi nigo mokoyakora, naende mwachicha ase obosio bwane ase enyomba eye ekorokwa ase erieta riane mwateba: Twatoorigwe! Erio mogendererete gokora okogechia okwo?",Trilingual-Bible
131891,"ili katika ule ulimwengu ujao apate kuonyesha wingi wa neema yake isiyopimika, iliyodhihirishwa kwetu kwa wema wake ndani ya Kristo Yesu.","erinde ase ebiro biraache naorokie obonda bw’obuya bwaye, obo boetete ekerengo, ase obwororo ase tore ime ase Kristo Yeso.",Trilingual-Bible
130607,"Kwa maana katika Injili haki itokayo kwa Mungu imedhihirishwa, haki ile iliyo kwa njia ya imani hadi imani. Kama ilivyoandikwa: “Mwenye haki ataishi kwa imani.”","Ekiagera ime yaye oboronge bokorwa ase Nyasae bwaorokiigwe korwa okwegena goika okwegena, buna eriikire, “Omonyene oboronge nabe moyo ase okwegena.”",Trilingual-Bible
